date,state,district,pincode,bio_age_5_17,bio_age_17_
15-07-2025,Madhya Pradesh,Sehore,466118,3,5
15-07-2025,Madhya Pradesh,Sehore,466120,14,26
15-07-2025,Madhya Pradesh,Sehore,466125,1,8
15-07-2025,Madhya Pradesh,Sehore,466554,2,11
17-07-2025,Madhya Pradesh,Sehore,466114,7,10
17-07-2025,Madhya Pradesh,Sehore,466116,39,77
17-07-2025,Madhya Pradesh,Sehore,466120,8,13
17-07-2025,Madhya Pradesh,Sehore,466125,3,9
17-07-2025,Madhya Pradesh,Sehore,466448,0,5
17-07-2025,Madhya Pradesh,Sehore,466651,9,18
17-07-2025,Madhya Pradesh,Sehore,466661,6,17
17-07-2025,Madhya Pradesh,Sehore,466665,19,41
21-07-2025,Madhya Pradesh,Sehore,466001,45,57
21-07-2025,Madhya Pradesh,Sehore,466118,12,10
21-07-2025,Madhya Pradesh,Sehore,466120,14,34
21-07-2025,Madhya Pradesh,Sehore,466331,46,89
19-07-2025,Madhya Pradesh,Sehore,466116,27,38
19-07-2025,Madhya Pradesh,Sehore,466120,8,15
19-07-2025,Madhya Pradesh,Sehore,466221,10,12
19-07-2025,Madhya Pradesh,Sehore,466448,7,5
19-07-2025,Madhya Pradesh,Sehore,466554,3,13
19-07-2025,Madhya Pradesh,Sehore,466661,7,16
22-07-2025,Madhya Pradesh,Sehore,466651,13,24
23-07-2025,Madhya Pradesh,Sehore,466111,13,19
23-07-2025,Madhya Pradesh,Sehore,466113,2,10
23-07-2025,Madhya Pradesh,Sehore,466114,8,6
23-07-2025,Madhya Pradesh,Sehore,466125,3,3
23-07-2025,Madhya Pradesh,Sehore,466445,6,6
23-07-2025,Madhya Pradesh,Sehore,466446,7,4
14-12-2025,Madhya Pradesh,Sehore,466001,7,7
18-12-2025,Madhya Pradesh,Sehore,466125,4,8
18-12-2025,Madhya Pradesh,Sehore,466665,18,25
17-12-2025,Madhya Pradesh,Sehore,466118,7,7
17-12-2025,Madhya Pradesh,Sehore,466665,22,25
24-12-2025,Madhya Pradesh,Sehore,466113,2,5
24-12-2025,Madhya Pradesh,Sehore,466115,45,54
24-12-2025,Madhya Pradesh,Sehore,466331,33,55
24-12-2025,Madhya Pradesh,Sehore,466651,10,22
16-12-2025,Madhya Pradesh,Sehore,466115,99,55
16-12-2025,Madhya Pradesh,Sehore,466125,28,15
16-12-2025,Madhya Pradesh,Sehore,466221,8,5
16-12-2025,Madhya Pradesh,Sehore,466445,32,12
15-12-2025,Madhya Pradesh,Sehore,466331,47,65
20-12-2025,Madhya Pradesh,Sehore,466001,60,34
20-12-2025,Madhya Pradesh,Sehore,466114,12,7
20-12-2025,Madhya Pradesh,Sehore,466117,0,1
20-12-2025,Madhya Pradesh,Sehore,466331,20,29
20-12-2025,Madhya Pradesh,Sehore,466448,4,1
19-12-2025,Madhya Pradesh,Sehore,466120,8,9
19-12-2025,Madhya Pradesh,Sehore,466446,13,13
19-12-2025,Madhya Pradesh,Sehore,466554,20,6
22-12-2025,Madhya Pradesh,Sehore,466120,6,10
22-12-2025,Madhya Pradesh,Sehore,466221,4,14
22-12-2025,Madhya Pradesh,Sehore,466445,17,18
22-12-2025,Madhya Pradesh,Sehore,466665,4,24
23-12-2025,Madhya Pradesh,Sehore,466221,8,4
23-12-2025,Madhya Pradesh,Sehore,466445,18,11
25-12-2025,Madhya Pradesh,Sehore,466116,0,2
26-12-2025,Madhya Pradesh,Sehore,466115,48,52
26-12-2025,Madhya Pradesh,Sehore,466117,0,1
26-12-2025,Madhya Pradesh,Sehore,466331,51,65
01-03-2025,Madhya Pradesh,Sehore,466554,106,304
01-03-2025,Madhya Pradesh,Sehore,466118,65,85
01-03-2025,Madhya Pradesh,Sehore,466115,552,915
01-04-2025,Madhya Pradesh,Sehore,466445,284,202
01-04-2025,Madhya Pradesh,Sehore,466001,1253,1350
01-04-2025,Madhya Pradesh,Sehore,466125,158,152
01-04-2025,Madhya Pradesh,Sehore,466111,383,486
01-05-2025,Madhya Pradesh,Sehore,466446,496,289
01-05-2025,Madhya Pradesh,Sehore,466115,1047,884
01-04-2025,Madhya Pradesh,Sehore,466665,148,218
01-04-2025,Madhya Pradesh,Sehore,466118,107,76
01-05-2025,Madhya Pradesh,Sehore,466221,252,133
01-06-2025,Madhya Pradesh,Sehore,466118,244,143
01-06-2025,Madhya Pradesh,Sehore,466448,190,117
01-06-2025,Madhya Pradesh,Sehore,466111,464,450
19-10-2025,Madhya Pradesh,Sehore,466118,5,7
19-10-2025,Madhya Pradesh,Sehore,466661,4,5
21-10-2025,Madhya Pradesh,Sehore,466221,0,1
02-11-2025,Madhya Pradesh,Sehore,466111,12,8
02-11-2025,Madhya Pradesh,Sehore,466118,0,2
02-11-2025,Madhya Pradesh,Sehore,466120,8,13
02-11-2025,Madhya Pradesh,Sehore,466125,1,4
02-11-2025,Madhya Pradesh,Sehore,466665,8,13
26-10-2025,Madhya Pradesh,Sehore,466118,5,4
16-11-2025,Madhya Pradesh,Sehore,466118,2,8
16-11-2025,Madhya Pradesh,Sehore,466125,1,2
19-10-2025,Madhya Pradesh,Sehore,466115,0,1
19-10-2025,Madhya Pradesh,Sehore,466120,0,1
21-10-2025,Madhya Pradesh,Sehore,466114,0,1
21-10-2025,Madhya Pradesh,Sehore,466331,0,1
20-10-2025,Madhya Pradesh,Sehore,466116,0,1
20-10-2025,Madhya Pradesh,Sehore,466448,0,1
26-10-2025,Madhya Pradesh,Sehore,466661,0,1
22-10-2025,Madhya Pradesh,Sehore,466113,0,1
09-11-2025,Madhya Pradesh,Sehore,466331,1,2
05-11-2025,Madhya Pradesh,Sehore,466665,0,5
23-10-2025,Madhya Pradesh,Sehore,466114,0,2
16-08-2025,Madhya Pradesh,Sehore,466001,1,5
16-08-2025,Madhya Pradesh,Sehore,466651,1,2
17-08-2025,Madhya Pradesh,Sehore,466125,0,1
17-08-2025,Madhya Pradesh,Sehore,466665,0,1
05-09-2025,Madhya Pradesh,Sehore,466118,0,1
05-09-2025,Madhya Pradesh,Sehore,466221,0,1
31-08-2025,Madhya Pradesh,Sehore,466111,0,2
28-08-2025,Madhya Pradesh,Sehore,466113,0,4
06-07-2025,Madhya Pradesh,Sehore,466445,0,1
22-06-2025,Madhya Pradesh,Sehore,466114,0,1
22-06-2025,Madhya Pradesh,Sehore,466116,0,1
29-06-2025,Madhya Pradesh,Sehore,466120,1,1
15-06-2025,Madhya Pradesh,Sehore,466116,0,3
06-06-2025,Madhya Pradesh,Sehore,466116,49,67
06-06-2025,Madhya Pradesh,Sehore,466118,9,1
06-06-2025,Madhya Pradesh,Sehore,466125,7,11
06-06-2025,Madhya Pradesh,Sehore,466221,9,11
06-06-2025,Madhya Pradesh,Sehore,466448,7,6
06-06-2025,Madhya Pradesh,Sehore,466665,7,9
08-06-2025,Madhya Pradesh,Sehore,466116,1,0
10-06-2025,Madhya Pradesh,Sehore,466116,71,73
10-06-2025,Madhya Pradesh,Sehore,466221,7,12
10-06-2025,Madhya Pradesh,Sehore,466651,19,17
10-06-2025,Madhya Pradesh,Sehore,466665,34,17
11-06-2025,Madhya Pradesh,Sehore,466118,8,4
11-06-2025,Madhya Pradesh,Sehore,466221,14,8
11-06-2025,Madhya Pradesh,Sehore,466445,21,14
11-06-2025,Madhya Pradesh,Sehore,466446,20,16
11-06-2025,Madhya Pradesh,Sehore,466651,23,27
11-06-2025,Madhya Pradesh,Sehore,466665,24,26
14-06-2025,Madhya Pradesh,Sehore,466113,7,9
14-06-2025,Madhya Pradesh,Sehore,466120,27,17
14-06-2025,Madhya Pradesh,Sehore,466125,4,1
14-06-2025,Madhya Pradesh,Sehore,466661,1,5
16-06-2025,Madhya Pradesh,Sehore,466113,8,6
16-06-2025,Madhya Pradesh,Sehore,466118,12,5
16-06-2025,Madhya Pradesh,Sehore,466331,71,97
16-06-2025,Madhya Pradesh,Sehore,466445,19,8
16-06-2025,Madhya Pradesh,Sehore,466665,13,4
17-06-2025,Madhya Pradesh,Sehore,466111,22,19
17-06-2025,Madhya Pradesh,Sehore,466113,6,7
17-06-2025,Madhya Pradesh,Sehore,466446,20,12
17-06-2025,Madhya Pradesh,Sehore,466448,8,10
13-06-2025,Madhya Pradesh,Sehore,466116,83,71
13-06-2025,Madhya Pradesh,Sehore,466331,49,93
13-06-2025,Madhya Pradesh,Sehore,466651,29,20
13-06-2025,Madhya Pradesh,Sehore,466661,20,18
13-06-2025,Madhya Pradesh,Sehore,466665,7,7
12-06-2025,Madhya Pradesh,Sehore,466114,14,12
12-06-2025,Madhya Pradesh,Sehore,466331,58,59
12-06-2025,Madhya Pradesh,Sehore,466554,10,16
12-06-2025,Madhya Pradesh,Sehore,466661,13,17
09-06-2025,Madhya Pradesh,Sehore,466114,12,15
09-06-2025,Madhya Pradesh,Sehore,466115,72,56
18-06-2025,Madhya Pradesh,Sehore,466114,11,9
18-06-2025,Madhya Pradesh,Sehore,466221,17,9
23-05-2025,Madhya Pradesh,Sehore,466446,4,7
23-05-2025,Madhya Pradesh,Sehore,466661,14,17
22-05-2025,Madhya Pradesh,Sehore,466114,16,7
22-05-2025,Madhya Pradesh,Sehore,466120,4,10
22-05-2025,Madhya Pradesh,Sehore,466651,15,23
20-05-2025,Madhya Pradesh,Sehore,466221,12,8
20-05-2025,Madhya Pradesh,Sehore,466446,23,13
26-05-2025,Madhya Pradesh,Sehore,466116,61,57
26-05-2025,Madhya Pradesh,Sehore,466125,6,7
26-05-2025,Madhya Pradesh,Sehore,466221,12,7
26-05-2025,Madhya Pradesh,Sehore,466448,5,5
21-05-2025,Madhya Pradesh,Sehore,466116,40,24
21-05-2025,Madhya Pradesh,Sehore,466118,2,3
21-05-2025,Madhya Pradesh,Sehore,466331,39,59
21-05-2025,Madhya Pradesh,Sehore,466661,17,17
24-05-2025,Madhya Pradesh,Sehore,466001,35,56
24-05-2025,Madhya Pradesh,Sehore,466111,22,16
24-05-2025,Madhya Pradesh,Sehore,466113,8,4
24-05-2025,Madhya Pradesh,Sehore,466651,10,12
24-05-2025,Madhya Pradesh,Sehore,466661,12,14
28-05-2025,Madhya Pradesh,Sehore,466113,4,8
28-05-2025,Madhya Pradesh,Sehore,466118,8,2
28-05-2025,Madhya Pradesh,Sehore,466448,6,10
28-05-2025,Madhya Pradesh,Sehore,466554,20,19
27-05-2025,Madhya Pradesh,Sehore,466001,48,82
27-05-2025,Madhya Pradesh,Sehore,466111,16,16
27-05-2025,Madhya Pradesh,Sehore,466125,6,9
27-05-2025,Madhya Pradesh,Sehore,466661,13,14
27-05-2025,Madhya Pradesh,Sehore,466665,12,15
29-05-2025,Madhya Pradesh,Sehore,466111,19,23
29-05-2025,Madhya Pradesh,Sehore,466114,9,9
29-05-2025,Madhya Pradesh,Sehore,466115,50,41
29-05-2025,Madhya Pradesh,Sehore,466120,10,11
29-05-2025,Madhya Pradesh,Sehore,466331,30,48
01-06-2025,Madhya Pradesh,Sehore,466115,1,0
03-06-2025,Madhya Pradesh,Sehore,466114,3,10
03-06-2025,Madhya Pradesh,Sehore,466446,26,12
03-06-2025,Madhya Pradesh,Sehore,466651,9,23
30-05-2025,Madhya Pradesh,Sehore,466001,72,85
30-05-2025,Madhya Pradesh,Sehore,466111,11,21
30-05-2025,Madhya Pradesh,Sehore,466118,5,8
30-05-2025,Madhya Pradesh,Sehore,466120,8,15
30-05-2025,Madhya Pradesh,Sehore,466651,14,16
30-05-2025,Madhya Pradesh,Sehore,466661,16,18
30-05-2025,Madhya Pradesh,Sehore,466665,22,23
02-06-2025,Madhya Pradesh,Sehore,466115,43,53
02-06-2025,Madhya Pradesh,Sehore,466116,48,78
02-06-2025,Madhya Pradesh,Sehore,466445,11,11
02-06-2025,Madhya Pradesh,Sehore,466448,0,1
02-06-2025,Madhya Pradesh,Sehore,466554,8,14
02-06-2025,Madhya Pradesh,Sehore,466651,4,17
02-06-2025,Madhya Pradesh,Sehore,466661,8,15
02-06-2025,Madhya Pradesh,Sehore,466665,4,6
05-06-2025,Madhya Pradesh,Sehore,466115,48,42
05-06-2025,Madhya Pradesh,Sehore,466116,38,63
05-06-2025,Madhya Pradesh,Sehore,466331,24,48
05-06-2025,Madhya Pradesh,Sehore,466661,14,20
04-06-2025,Madhya Pradesh,Sehore,466115,30,42
04-06-2025,Madhya Pradesh,Sehore,466118,1,3
04-06-2025,Madhya Pradesh,Sehore,466446,14,8
31-05-2025,Madhya Pradesh,Sehore,466221,3,3
07-06-2025,Madhya Pradesh,Sehore,466113,1,0
07-06-2025,Madhya Pradesh,Sehore,466651,2,2
23-06-2025,Madhya Pradesh,Sehore,466118,18,12
23-06-2025,Madhya Pradesh,Sehore,466665,11,4
27-06-2025,Madhya Pradesh,Sehore,466114,13,24
27-06-2025,Madhya Pradesh,Sehore,466115,68,62
27-06-2025,Madhya Pradesh,Sehore,466117,1,0
27-06-2025,Madhya Pradesh,Sehore,466118,19,12
27-06-2025,Madhya Pradesh,Sehore,466120,23,19
27-06-2025,Madhya Pradesh,Sehore,466448,9,3
27-06-2025,Madhya Pradesh,Sehore,466554,2,10
28-06-2025,Madhya Pradesh,Sehore,466113,22,0
19-06-2025,Madhya Pradesh,Sehore,466113,7,11
19-06-2025,Madhya Pradesh,Sehore,466116,36,51
19-06-2025,Madhya Pradesh,Sehore,466125,4,10
19-06-2025,Madhya Pradesh,Sehore,466331,61,85
19-06-2025,Madhya Pradesh,Sehore,466445,31,13
19-06-2025,Madhya Pradesh,Sehore,466651,9,16
19-06-2025,Madhya Pradesh,Sehore,466665,14,13
20-06-2025,Madhya Pradesh,Sehore,466116,62,43
20-06-2025,Madhya Pradesh,Sehore,466120,12,12
20-06-2025,Madhya Pradesh,Sehore,466448,9,5
20-06-2025,Madhya Pradesh,Sehore,466651,29,12
21-06-2025,Madhya Pradesh,Sehore,466001,58,73
21-06-2025,Madhya Pradesh,Sehore,466116,46,48
21-06-2025,Madhya Pradesh,Sehore,466120,22,29
21-06-2025,Madhya Pradesh,Sehore,466445,21,10
24-06-2025,Madhya Pradesh,Sehore,466554,12,18
24-06-2025,Madhya Pradesh,Sehore,466651,33,26
26-06-2025,Madhya Pradesh,Sehore,466115,79,64
26-06-2025,Madhya Pradesh,Sehore,466554,7,12
26-06-2025,Madhya Pradesh,Sehore,466661,15,30
25-06-2025,Madhya Pradesh,Sehore,466001,99,79
25-06-2025,Madhya Pradesh,Sehore,466125,2,7
25-06-2025,Madhya Pradesh,Sehore,466445,15,10
20-07-2025,Madhya Pradesh,Sehore,466001,1,3
20-07-2025,Madhya Pradesh,Sehore,466115,0,1
27-08-2025,Madhya Pradesh,Sehore,466221,0,1
09-08-2025,Madhya Pradesh,Sehore,466114,0,1
09-08-2025,Madhya Pradesh,Sehore,466221,0,2
24-08-2025,Madhya Pradesh,Sehore,466116,1,2
15-08-2025,Madhya Pradesh,Sehore,466661,0,1
03-01-2026,Madhya Pradesh,Sehore,466001,8,6
03-01-2026,Madhya Pradesh,Sehore,466115,5,6
03-01-2026,Madhya Pradesh,Sehore,466116,1,12
03-01-2026,Madhya Pradesh,Sehore,466125,1,1
03-01-2026,Madhya Pradesh,Sehore,466445,1,3
03-01-2026,Madhya Pradesh,Sehore,466651,2,7
02-01-2026,Madhya Pradesh,Sehore,466001,46,40
02-01-2026,Madhya Pradesh,Sehore,466116,29,50
02-01-2026,Madhya Pradesh,Sehore,466118,2,4
02-01-2026,Madhya Pradesh,Sehore,466554,10,7
02-01-2026,Madhya Pradesh,Sehore,466651,7,15
27-12-2025,Madhya Pradesh,Sehore,466221,7,9
27-12-2025,Madhya Pradesh,Sehore,466331,71,57
27-12-2025,Madhya Pradesh,Sehore,466445,32,10
27-12-2025,Madhya Pradesh,Sehore,466448,5,6
01-01-2026,Madhya Pradesh,Sehore,466120,5,13
01-01-2026,Madhya Pradesh,Sehore,466125,10,9
29-12-2025,Madhya Pradesh,Sehore,466446,17,8
14-12-2025,Madhya Pradesh,Sehore,466448,0,1
14-12-2025,Madhya Pradesh,Sehore,466661,4,5
25-12-2025,Madhya Pradesh,Sehore,466118,4,9
28-12-2025,Madhya Pradesh,Sehore,466125,2,3
07-12-2025,Madhya Pradesh,Sehore,466113,4,3
07-12-2025,Madhya Pradesh,Sehore,466115,27,20
07-12-2025,Madhya Pradesh,Sehore,466118,4,6
07-12-2025,Madhya Pradesh,Sehore,466665,8,6
25-12-2025,Madhya Pradesh,Sehore,466446,0,2
21-12-2025,Madhya Pradesh,Sehore,466665,0,1
14-12-2025,Madhya Pradesh,Sehore,466113,0,1
14-12-2025,Madhya Pradesh,Sehore,466651,0,2
26-11-2025,Madhya Pradesh,Sehore,466448,0,2
07-12-2025,Madhya Pradesh,Sehore,466001,0,6
07-12-2025,Madhya Pradesh,Sehore,466221,0,1
07-12-2025,Madhya Pradesh,Sehore,466661,0,2
30-11-2025,Madhya Pradesh,Sehore,466111,0,1
30-11-2025,Madhya Pradesh,Sehore,466115,0,2
15-11-2025,Madhya Pradesh,Sehore,466125,0,1
21-09-2025,Madhya Pradesh,Sehore,466113,0,1
12-10-2025,Madhya Pradesh,Sehore,466113,0,1
12-10-2025,Madhya Pradesh,Sehore,466114,0,1
04-10-2025,Madhya Pradesh,Sehore,466125,0,2
05-10-2025,Madhya Pradesh,Sehore,466114,0,1
05-10-2025,Madhya Pradesh,Sehore,466665,0,1
14-09-2025,Madhya Pradesh,Sehore,466114,0,1
14-09-2025,Madhya Pradesh,Sehore,466120,0,1
14-09-2025,Madhya Pradesh,Sehore,466221,0,1
14-09-2025,Madhya Pradesh,Sehore,466331,1,4
14-09-2025,Madhya Pradesh,Sehore,466446,0,2
07-10-2025,Madhya Pradesh,Sehore,466118,0,1
02-10-2025,Madhya Pradesh,Sehore,466116,0,3
02-10-2025,Madhya Pradesh,Sehore,466118,1,1
01-06-2025,Madhya Pradesh,Sehore,466331,0,3
01-06-2025,Madhya Pradesh,Sehore,466445,0,1
08-06-2025,Madhya Pradesh,Sehore,466331,0,2
07-06-2025,Madhya Pradesh,Sehore,466116,0,4
07-06-2025,Madhya Pradesh,Sehore,466125,0,2
25-05-2025,Madhya Pradesh,Sehore,466001,0,2
25-05-2025,Madhya Pradesh,Sehore,466115,1,1
25-05-2025,Madhya Pradesh,Sehore,466116,1,2
25-05-2025,Madhya Pradesh,Sehore,466120,0,1
25-05-2025,Madhya Pradesh,Sehore,466651,0,1
18-10-2025,Madhya Pradesh,Sehore,466113,1,0
18-10-2025,Madhya Pradesh,Sehore,466114,2,1
18-10-2025,Madhya Pradesh,Sehore,466651,12,27
18-10-2025,Madhya Pradesh,Sehore,466661,1,4
18-10-2025,Madhya Pradesh,Sehore,466665,3,5
21-10-2025,Madhya Pradesh,Sehore,466111,0,3
21-10-2025,Madhya Pradesh,Sehore,466445,1,1
16-07-2025,Madhya Pradesh,Sehore,466118,7,8
16-07-2025,Madhya Pradesh,Sehore,466125,7,9
16-07-2025,Madhya Pradesh,Sehore,466448,5,6
16-07-2025,Madhya Pradesh,Sehore,466665,4,8
23-07-2025,Madhya Pradesh,Sehore,466001,36,50
23-07-2025,Madhya Pradesh,Sehore,466115,19,43
23-07-2025,Madhya Pradesh,Sehore,466116,30,50
23-07-2025,Madhya Pradesh,Sehore,466331,12,38
23-07-2025,Madhya Pradesh,Sehore,466448,3,4
20-07-2025,Madhya Pradesh,Sehore,466661,0,1
20-07-2025,Madhya Pradesh,Sehore,466665,0,1
19-07-2025,Madhya Pradesh,Sehore,466125,3,5
19-07-2025,Madhya Pradesh,Sehore,466331,25,59
18-07-2025,Madhya Pradesh,Sehore,466114,9,18
18-07-2025,Madhya Pradesh,Sehore,466115,40,36
18-07-2025,Madhya Pradesh,Sehore,466448,2,3
18-07-2025,Madhya Pradesh,Sehore,466665,12,25
17-07-2025,Madhya Pradesh,Sehore,466001,44,67
17-07-2025,Madhya Pradesh,Sehore,466221,7,11
17-07-2025,Madhya Pradesh,Sehore,466331,28,63
17-07-2025,Madhya Pradesh,Sehore,466446,5,12
17-07-2025,Madhya Pradesh,Sehore,466554,1,4
24-07-2025,Madhya Pradesh,Sehore,466115,27,39
24-07-2025,Madhya Pradesh,Sehore,466125,4,6
24-07-2025,Madhya Pradesh,Sehore,466445,3,8
24-07-2025,Madhya Pradesh,Sehore,466448,3,3
25-07-2025,Madhya Pradesh,Sehore,466445,4,10
25-07-2025,Madhya Pradesh,Sehore,466446,13,8
25-07-2025,Madhya Pradesh,Sehore,466448,1,5
28-07-2025,Madhya Pradesh,Sehore,466114,1,8
28-07-2025,Madhya Pradesh,Sehore,466120,6,10
28-07-2025,Madhya Pradesh,Sehore,466445,4,7
28-07-2025,Madhya Pradesh,Sehore,466446,13,9
28-07-2025,Madhya Pradesh,Sehore,466665,1,1
29-07-2025,Madhya Pradesh,Sehore,466651,0,1
29-07-2025,Madhya Pradesh,Sehore,466661,1,0
02-08-2025,Madhya Pradesh,Sehore,466115,13,22
02-08-2025,Madhya Pradesh,Sehore,466118,5,4
08-07-2025,Madhya Pradesh,Sehore,466113,14,9
08-07-2025,Madhya Pradesh,Sehore,466115,36,55
08-07-2025,Madhya Pradesh,Sehore,466116,45,73
08-07-2025,Madhya Pradesh,Sehore,466118,7,8
08-07-2025,Madhya Pradesh,Sehore,466125,7,10
08-07-2025,Madhya Pradesh,Sehore,466661,22,13
30-06-2025,Madhya Pradesh,Sehore,466001,68,91
30-06-2025,Madhya Pradesh,Sehore,466111,33,36
30-06-2025,Madhya Pradesh,Sehore,466118,6,7
06-08-2025,Madhya Pradesh,Sehore,466111,10,22
06-08-2025,Madhya Pradesh,Sehore,466445,5,8
07-08-2025,Madhya Pradesh,Sehore,466111,13,18
07-08-2025,Madhya Pradesh,Sehore,466113,2,5
07-08-2025,Madhya Pradesh,Sehore,466118,2,6
07-08-2025,Madhya Pradesh,Sehore,466221,1,17
07-08-2025,Madhya Pradesh,Sehore,466445,8,8
24-09-2025,Madhya Pradesh,Sehore,466113,1,3
24-09-2025,Madhya Pradesh,Sehore,466125,7,4
24-09-2025,Madhya Pradesh,Sehore,466331,23,38
24-09-2025,Madhya Pradesh,Sehore,466448,3,4
26-09-2025,Madhya Pradesh,Sehore,466120,4,4
26-09-2025,Madhya Pradesh,Sehore,466665,4,14
25-09-2025,Madhya Pradesh,Sehore,466115,15,23
25-09-2025,Madhya Pradesh,Sehore,466116,18,57
25-09-2025,Madhya Pradesh,Sehore,466125,1,2
25-09-2025,Madhya Pradesh,Sehore,466221,8,11
25-09-2025,Madhya Pradesh,Sehore,466331,22,39
25-09-2025,Madhya Pradesh,Sehore,466445,9,3
25-09-2025,Madhya Pradesh,Sehore,466448,4,2
27-09-2025,Madhya Pradesh,Sehore,466001,5,21
27-09-2025,Madhya Pradesh,Sehore,466120,2,11
27-09-2025,Madhya Pradesh,Sehore,466331,11,24
27-09-2025,Madhya Pradesh,Sehore,466554,3,3
27-09-2025,Madhya Pradesh,Sehore,466665,4,0
01-10-2025,Madhya Pradesh,Sehore,466113,0,1
01-10-2025,Madhya Pradesh,Sehore,466331,11,13
01-10-2025,Madhya Pradesh,Sehore,466448,0,3
01-10-2025,Madhya Pradesh,Sehore,466554,0,2
01-10-2025,Madhya Pradesh,Sehore,466665,3,1
29-09-2025,Madhya Pradesh,Sehore,466114,5,10
29-09-2025,Madhya Pradesh,Sehore,466115,17,41
29-09-2025,Madhya Pradesh,Sehore,466120,6,14
29-09-2025,Madhya Pradesh,Sehore,466445,3,9
29-09-2025,Madhya Pradesh,Sehore,466446,8,9
29-09-2025,Madhya Pradesh,Sehore,466448,6,3
20-08-2025,Madhya Pradesh,Sehore,466331,29,47
20-08-2025,Madhya Pradesh,Sehore,466448,2,6
23-08-2025,Madhya Pradesh,Sehore,466001,18,47
23-08-2025,Madhya Pradesh,Sehore,466114,3,6
23-08-2025,Madhya Pradesh,Sehore,466118,6,2
23-08-2025,Madhya Pradesh,Sehore,466221,3,7
23-08-2025,Madhya Pradesh,Sehore,466448,3,1
27-08-2025,Madhya Pradesh,Sehore,466001,11,13
27-08-2025,Madhya Pradesh,Sehore,466125,0,1
28-08-2025,Madhya Pradesh,Sehore,466115,13,44
28-08-2025,Madhya Pradesh,Sehore,466116,15,62
28-08-2025,Madhya Pradesh,Sehore,466117,0,1
28-08-2025,Madhya Pradesh,Sehore,466120,8,13
28-08-2025,Madhya Pradesh,Sehore,466331,16,42
28-08-2025,Madhya Pradesh,Sehore,466554,17,12
28-08-2025,Madhya Pradesh,Sehore,466661,8,12
08-09-2025,Madhya Pradesh,Sehore,466111,15,15
08-09-2025,Madhya Pradesh,Sehore,466116,20,45
08-09-2025,Madhya Pradesh,Sehore,466118,5,13
08-09-2025,Madhya Pradesh,Sehore,466448,2,2
08-09-2025,Madhya Pradesh,Sehore,466661,6,2
07-09-2025,Madhya Pradesh,Sehore,466116,0,2
30-09-2025,Madhya Pradesh,Sehore,466114,0,5
30-09-2025,Madhya Pradesh,Sehore,466120,2,2
30-09-2025,Madhya Pradesh,Sehore,466445,1,4
30-09-2025,Madhya Pradesh,Sehore,466554,1,1
03-10-2025,Madhya Pradesh,Sehore,466111,1,15
03-10-2025,Madhya Pradesh,Sehore,466115,17,35
03-10-2025,Madhya Pradesh,Sehore,466446,5,20
03-10-2025,Madhya Pradesh,Sehore,466661,2,5
08-08-2025,Madhya Pradesh,Sehore,466111,16,19
08-08-2025,Madhya Pradesh,Sehore,466115,9,25
08-08-2025,Madhya Pradesh,Sehore,466118,1,5
08-08-2025,Madhya Pradesh,Sehore,466125,2,2
08-08-2025,Madhya Pradesh,Sehore,466446,7,9
12-08-2025,Madhya Pradesh,Sehore,466114,7,19
12-08-2025,Madhya Pradesh,Sehore,466116,19,45
12-08-2025,Madhya Pradesh,Sehore,466120,3,9
12-08-2025,Madhya Pradesh,Sehore,466448,7,4
12-08-2025,Madhya Pradesh,Sehore,466554,1,4
11-08-2025,Madhya Pradesh,Sehore,466001,39,59
11-08-2025,Madhya Pradesh,Sehore,466331,18,44
17-08-2025,Madhya Pradesh,Sehore,466448,0,1
09-07-2025,Madhya Pradesh,Sehore,466114,10,20
09-07-2025,Madhya Pradesh,Sehore,466116,38,80
09-07-2025,Madhya Pradesh,Sehore,466448,4,3
11-07-2025,Madhya Pradesh,Sehore,466331,50,135
11-07-2025,Madhya Pradesh,Sehore,466554,5,13
21-07-2025,Madhya Pradesh,Sehore,466111,8,9
21-07-2025,Madhya Pradesh,Sehore,466114,4,19
21-07-2025,Madhya Pradesh,Sehore,466554,14,24
21-07-2025,Madhya Pradesh,Sehore,466651,14,29
21-07-2025,Madhya Pradesh,Sehore,466661,18,21
22-07-2025,Madhya Pradesh,Sehore,466111,16,19
22-07-2025,Madhya Pradesh,Sehore,466115,31,45
22-07-2025,Madhya Pradesh,Sehore,466331,27,61
22-07-2025,Madhya Pradesh,Sehore,466445,6,11
22-07-2025,Madhya Pradesh,Sehore,466554,5,15
13-08-2025,Madhya Pradesh,Sehore,466331,8,53
13-08-2025,Madhya Pradesh,Sehore,466665,2,5
14-08-2025,Madhya Pradesh,Sehore,466115,15,25
14-08-2025,Madhya Pradesh,Sehore,466120,3,12
14-08-2025,Madhya Pradesh,Sehore,466125,1,7
14-08-2025,Madhya Pradesh,Sehore,466331,23,44
02-09-2025,Madhya Pradesh,Sehore,466116,17,43
02-09-2025,Madhya Pradesh,Sehore,466117,0,1
02-09-2025,Madhya Pradesh,Sehore,466120,1,7
02-09-2025,Madhya Pradesh,Sehore,466445,7,8
02-09-2025,Madhya Pradesh,Sehore,466446,2,6
31-08-2025,Madhya Pradesh,Sehore,466221,1,0
03-09-2025,Madhya Pradesh,Sehore,466113,3,6
03-09-2025,Madhya Pradesh,Sehore,466115,12,37
03-09-2025,Madhya Pradesh,Sehore,466118,5,6
